	genome_name	genome_name	genome_name	genome_name
28901.9107	14	1	Salmonella enterica strain CVM N53843	14
28901.9108	14	1	Salmonella enterica strain CVM N53844	14
28901.9109	14	1	Salmonella enterica strain CVM N53845	14
28901.9110	14	1	Salmonella enterica strain CVM N53846	14
28901.9111	14	1	Salmonella enterica strain CVM N54253	14
28901.9112	14	1	Salmonella enterica strain CVM N54254	14
28901.9113	14	1	Salmonella enterica strain CVM N54255	14
28901.9114	14	1	Salmonella enterica strain CVM N54256	14
28901.9115	14	1	Salmonella enterica strain CVM N54257	14
28901.9116	14	1	Salmonella enterica strain CVM N54258	14
28901.9117	14	1	Salmonella enterica strain CVM N54259	14
28901.9118	14	1	Salmonella enterica strain CVM N54260	14
28901.9119	14	1	Salmonella enterica strain CVM N54261	14
28901.9120	14	1	Salmonella enterica strain CVM N54262	14
28901.9121	14	1	Salmonella enterica strain CVM N54263	14
28901.9122	14	1	Salmonella enterica strain CVM N54264	14
28901.9123	14	1	Salmonella enterica strain CVM N54265	14
28901.9124	14	1	Salmonella enterica strain CVM N54266	14
28901.9125	14	1	Salmonella enterica strain CVM N54267	14
28901.9126	14	1	Salmonella enterica strain CVM N54268	14
28901.9127	14	1	Salmonella enterica strain CVM N54269	14
28901.9128	14	1	Salmonella enterica strain CVM N54270	14
28901.9129	14	1	Salmonella enterica strain CVM N54271	14
28901.9130	14	1	Salmonella enterica strain CVM N54272	14
28901.9131	14	1	Salmonella enterica strain CVM N54273	14
28901.9132	14	1	Salmonella enterica strain CVM N54274	14
28901.9133	14	1	Salmonella enterica strain CVM N54275	14
28901.9134	14	1	Salmonella enterica strain CVM N54276	14
28901.9135	14	1	Salmonella enterica strain CVM N54277	14
28901.9136	14	1	Salmonella enterica strain CVM N54278	14
28901.9137	14	1	Salmonella enterica strain CVM N54279	14
28901.9138	14	1	Salmonella enterica strain CVM N54280	14
28901.9139	14	1	Salmonella enterica strain CVM N54281	14
28901.9140	14	1	Salmonella enterica strain CVM N54282	14
28901.9141	14	1	Salmonella enterica strain CVM N54283	14
28901.9142	14	1	Salmonella enterica strain CVM N54284	14
28901.9143	14	1	Salmonella enterica strain CVM N54285	14
28901.9144	14	1	Salmonella enterica strain CVM N54286	14
28901.9145	14	1	Salmonella enterica strain CVM N54287	14
28901.9146	14	1	Salmonella enterica strain CVM N54288	14
28901.9147	14	1	Salmonella enterica strain CVM N54289	14
28901.9148	14	1	Salmonella enterica strain CVM N54290	14
28901.9149	14	1	Salmonella enterica strain CVM N54291	14
28901.9150	14	1	Salmonella enterica strain CVM N54292	14
28901.9151	14	1	Salmonella enterica strain CVM N54702	14
28901.9152	14	1	Salmonella enterica strain CVM N54703	14
28901.9153	14	1	Salmonella enterica strain CVM N54704	14
28901.9154	14	1	Salmonella enterica strain CVM N54706	14
28901.9155	14	1	Salmonella enterica strain CVM N54707	14
28901.9156	14	1	Salmonella enterica strain CVM N54708	14
28901.9157	14	1	Salmonella enterica strain CVM N54709	14
28901.9158	14	1	Salmonella enterica strain CVM N54710	14
28901.9159	14	1	Salmonella enterica strain CVM N54711	14
28901.9160	14	1	Salmonella enterica strain CVM N54712	14
28901.9161	14	1	Salmonella enterica strain CVM N54713	14
28901.9162	14	1	Salmonella enterica strain CVM N54714	14
28901.9163	14	1	Salmonella enterica strain CVM N54715	14
28901.9164	14	1	Salmonella enterica strain CVM N54716	14
28901.9165	14	1	Salmonella enterica strain CVM N54717	14
28901.9166	14	1	Salmonella enterica strain CVM N54718	14
28901.9167	14	1	Salmonella enterica strain CVM N54719	14
28901.9168	14	1	Salmonella enterica strain CVM N54720	14
28901.9169	14	1	Salmonella enterica strain CVM N54721	14
28901.9170	14	1	Salmonella enterica strain CVM N54722	14
28901.9171	14	1	Salmonella enterica strain CVM N54723	14
28901.9172	14	1	Salmonella enterica strain CVM N54724	14
28901.9173	14	1	Salmonella enterica strain CVM N54725	14
28901.9174	14	1	Salmonella enterica strain CVM N54726	14
28901.9175	14	1	Salmonella enterica strain CVM N54727	14
28901.9176	14	1	Salmonella enterica strain CVM N54728	14
28901.9177	14	1	Salmonella enterica strain CVM N54729	14
28901.9178	14	1	Salmonella enterica strain CVM N54730	14
28901.9179	14	1	Salmonella enterica strain CVM N54731	14
28901.9180	14	1	Salmonella enterica strain CVM N54732	14
28901.9181	14	1	Salmonella enterica strain CVM N54733	14
28901.9182	14	1	Salmonella enterica strain CVM N54734	14
28901.9183	14	1	Salmonella enterica strain CVM N54735	14
28901.9184	14	1	Salmonella enterica strain CVM N54736	14
28901.9185	14	1	Salmonella enterica strain CVM N54737	14
28901.9186	14	1	Salmonella enterica strain CVM N54738	14
28901.9187	14	1	Salmonella enterica strain CVM N54739	14
28901.9188	14	1	Salmonella enterica strain CVM N54740	14
28901.9189	14	1	Salmonella enterica strain CVM N54741	14
28901.9190	14	1	Salmonella enterica strain CVM N54742	14
28901.9191	14	1	Salmonella enterica strain CVM N54743	14
28901.9192	14	1	Salmonella enterica strain CVM N54744	14
28901.9193	14	1	Salmonella enterica strain CVM N54745	14
28901.9194	14	1	Salmonella enterica strain CVM N54746	14
28901.9195	14	1	Salmonella enterica strain CVM N54747	14
28901.9196	14	1	Salmonella enterica strain CVM N55364	14
28901.9197	14	1	Salmonella enterica strain CVM N55365	14
28901.9198	14	1	Salmonella enterica strain CVM N55366	14
28901.9199	14	1	Salmonella enterica strain CVM N55367	14
28901.9200	14	1	Salmonella enterica strain CVM N55368	14
28901.9201	14	1	Salmonella enterica strain CVM N55369	14
28901.9202	14	1	Salmonella enterica strain CVM N55370	14
28901.9203	14	1	Salmonella enterica strain CVM N55371	14
28901.9204	14	1	Salmonella enterica strain CVM N55372	14
28901.9205	14	1	Salmonella enterica strain CVM N55373	14
28901.9206	14	1	Salmonella enterica strain CVM N55374	14
28901.9207	14	1	Salmonella enterica strain CVM N55375	14
28901.9208	14	1	Salmonella enterica strain CVM N55376	14
28901.9209	14	1	Salmonella enterica strain CVM N55377	14
28901.9210	14	1	Salmonella enterica strain CVM N55378	14
28901.9211	14	1	Salmonella enterica strain CVM N55379	14
28901.9212	14	1	Salmonella enterica strain CVM N55380	14
28901.9213	14	1	Salmonella enterica strain CVM N55381	14
28901.9214	14	1	Salmonella enterica strain CVM N55382	14
28901.9215	14	1	Salmonella enterica strain CVM N55383	14
28901.9216	14	1	Salmonella enterica strain CVM N55384	14
28901.9217	14	1	Salmonella enterica strain CVM N55385	14
28901.9218	14	1	Salmonella enterica strain CVM N55387	14
28901.9219	14	1	Salmonella enterica strain CVM N55386	14
28901.9220	14	1	Salmonella enterica strain CVM N55388	14
28901.9221	14	1	Salmonella enterica strain CVM N55389	14
28901.9222	14	1	Salmonella enterica strain CVM N55390	14
28901.9223	14	1	Salmonella enterica strain CVM N55392	14
28901.9224	14	1	Salmonella enterica strain CVM N55393	14
28901.9225	14	1	Salmonella enterica strain CVM N55394	14
28901.9226	14	1	Salmonella enterica strain CVM N55395	14
28901.9227	14	1	Salmonella enterica strain CVM N55396	14
28901.9228	14	1	Salmonella enterica strain CVM N55397	14
28901.9229	14	1	Salmonella enterica strain CVM N55398	14
28901.9230	14	1	Salmonella enterica strain CVM N55399	14
28901.9231	14	1	Salmonella enterica strain CVM N55400	14
28901.9232	14	1	Salmonella enterica strain CVM N55401	14
28901.9233	14	1	Salmonella enterica strain CVM N55824	14
28901.9234	5	1	Salmonella enterica strain NWH-1	5
28901.9235	5	1	Salmonella enterica strain NWH-10	5
28901.9236	5	1	Salmonella enterica strain NWH-11	5
28901.9237	5	1	Salmonella enterica strain NWH-2	5
28901.9238	5	1	Salmonella enterica strain NWH-3	5
28901.9239	5	1	Salmonella enterica strain NWH-4	5
28901.9240	5	1	Salmonella enterica strain NWH-5	5
28901.9241	5	1	Salmonella enterica strain NWH-6	5
28901.9242	5	1	Salmonella enterica strain NWH-7	5
28901.9243	5	1	Salmonella enterica strain NWH-8	5
28901.9244	14	1	Salmonella enterica strain PNUSAS000135	14
28901.9245	5	1	Salmonella enterica strain NWH-9	5
28901.9246	14	1	Salmonella enterica strain PNUSAS000136	14
28901.9247	14	1	Salmonella enterica strain PNUSAS000230	14
28901.9248	14	1	Salmonella enterica strain PNUSAS000400	14
289012.3	1	1	Salmonella enterica strain 151916	1
29385.245	17	1	Staphylococcus saprophyticus strain 129	17
299766.11	1	1	Enterobacter hormaechei subsp. steigerwaltii strain SMART_539	1
299766.12	1	1	Enterobacter hormaechei subsp. steigerwaltii strain SMART_557	1
299766.13	1	1	Enterobacter hormaechei subsp. steigerwaltii strain SMART_599	1
299766.14	1	1	Enterobacter hormaechei subsp. steigerwaltii strain SMART_601	1
299766.15	1	1	Enterobacter hormaechei subsp. steigerwaltii strain SMART_610	1
299766.16	1	1	Enterobacter hormaechei subsp. steigerwaltii strain SMART_685	1
299766.17	1	1	Enterobacter hormaechei subsp. steigerwaltii strain SMART_851	1
299766.18	1	1	Enterobacter hormaechei subsp. steigerwaltii strain SMART_857	1
299766.19	1	1	Enterobacter hormaechei subsp. steigerwaltii strain SMART_935	1
299766.20	1	1	Enterobacter hormaechei subsp. steigerwaltii strain SMART_1009	1
299766.21	1	1	Enterobacter hormaechei subsp. steigerwaltii strain SMART_1078	1
299766.22	1	1	Enterobacter hormaechei subsp. steigerwaltii strain SMART_1139	1
299766.23	1	1	Enterobacter hormaechei subsp. steigerwaltii strain SMART_1118	1
299766.3	1	1	Enterobacter hormaechei subsp. steigerwaltii strain SMART_1141	1
299766.4	1	1	Enterobacter hormaechei subsp. steigerwaltii strain SMART_267	1
299766.5	1	1	Enterobacter hormaechei subsp. steigerwaltii strain SMART_268	1
299766.54	1	1	Enterobacter hormaechei subsp. steigerwaltii	1
299766.6	1	1	Enterobacter hormaechei subsp. steigerwaltii strain SMART_291	1
299766.7	1	1	Enterobacter hormaechei subsp. steigerwaltii strain SMART_312	1
299766.8	1	1	Enterobacter hormaechei subsp. steigerwaltii strain SMART_398	1
299766.9	1	1	Enterobacter hormaechei subsp. steigerwaltii strain SMART_448	1
299767.74	26	1	Enterobacter ludwigii strain MUGSI_18	26
299767.75	26	1	Enterobacter ludwigii strain MUGSI_223	26
301102.10	1	1	Enterobacter hormaechei subsp. oharae strain SMART_389	1
301102.11	1	1	Enterobacter hormaechei subsp. oharae strain SMART_405	1
301102.12	1	1	Enterobacter hormaechei subsp. oharae strain SMART_416	1
301102.13	1	1	Enterobacter hormaechei subsp. oharae strain SMART_409	1
301102.14	1	1	Enterobacter hormaechei subsp. oharae strain SMART_488	1
301102.15	1	1	Enterobacter hormaechei subsp. oharae strain SMART_530	1
301102.16	1	1	Enterobacter hormaechei subsp. oharae strain SMART_562	1
301102.17	1	1	Enterobacter hormaechei subsp. oharae strain SMART_598	1
301102.18	1	1	Enterobacter hormaechei subsp. oharae strain SMART_661	1
301102.19	1	1	Enterobacter hormaechei subsp. oharae strain SMART_710	1
301102.20	1	1	Enterobacter hormaechei subsp. oharae strain SMART_716	1
301102.21	1	1	Enterobacter hormaechei subsp. oharae strain SMART_723	1
301102.22	1	1	Enterobacter hormaechei subsp. oharae strain SMART_803	1
301102.23	1	1	Enterobacter hormaechei subsp. oharae strain SMART_834	1
301102.24	1	1	Enterobacter hormaechei subsp. oharae strain SMART_843	1
301102.25	1	1	Enterobacter hormaechei subsp. oharae strain SMART_887	1
301102.26	1	1	Enterobacter hormaechei subsp. oharae strain SMART_1001	1
301102.27	1	1	Enterobacter hormaechei subsp. oharae strain SMART_1020	1
301102.28	1	1	Enterobacter hormaechei subsp. oharae strain SMART_1057	1
301102.29	1	1	Enterobacter hormaechei subsp. oharae strain SMART_1095	1
301102.30	1	1	Enterobacter hormaechei subsp. oharae strain SMART_77	1
301102.31	1	1	Enterobacter hormaechei subsp. oharae strain SMART_1112	1
301102.32	1	1	Enterobacter hormaechei subsp. oharae strain SMART_1109	1
301102.4	1	1	Enterobacter hormaechei subsp. oharae strain SMART_1113	1
301102.5	1	1	Enterobacter hormaechei subsp. oharae strain SMART_1147	1
301102.6	1	1	Enterobacter hormaechei subsp. oharae strain SMART_27	1
301102.7	1	1	Enterobacter hormaechei subsp. oharae strain SMART_264	1
301102.8	1	1	Enterobacter hormaechei subsp. oharae strain SMART_278	1
301102.9	1	1	Enterobacter hormaechei subsp. oharae strain SMART_286	1
316.421	14	1	Pseudomonas stutzeri strain PS_376	14
316.422	14	1	Pseudomonas stutzeri strain PS_257	14
316.423	14	1	Pseudomonas stutzeri strain PS_366	14
316.424	14	1	Pseudomonas stutzeri strain PS_377	14
316.425	14	1	Pseudomonas stutzeri strain PS_167	14
316.427	14	1	Pseudomonas stutzeri strain PS_211	14
316.428	14	1	Pseudomonas stutzeri strain PS_151	14
316.429	14	1	Pseudomonas stutzeri strain PS_138	14
316.432	14	1	Pseudomonas stutzeri strain PS_125	14
316.433	14	1	Pseudomonas stutzeri strain PS_128	14
316.434	14	1	Pseudomonas stutzeri strain PS_072	14
316.435	14	1	Pseudomonas stutzeri strain PS_027	14
316.436	14	1	Pseudomonas stutzeri strain PS_234	14
316.438	14	1	Pseudomonas stutzeri strain PS_110	14
316.439	14	1	Pseudomonas stutzeri strain PS_075	14
316.441	14	1	Pseudomonas stutzeri strain PS_087	14
316.442	14	1	Pseudomonas stutzeri strain PS_066	14
316.443	14	1	Pseudomonas stutzeri strain PS_050	14
316.448	14	1	Pseudomonas stutzeri strain PS_001	14
32002.4	18	1	Achromobacter denitrificans strain USDA-ARS-USMARC-56712	18
33894.5	19	1	Mycobacterium africanum strain MAL010084	19
33894.6	19	1	Mycobacterium africanum strain MAL020148	19
340188.39	14	1	Salmonella enterica subsp. enterica serovar Cerro strain 42	14
340188.40	14	1	Salmonella enterica subsp. enterica serovar Cerro strain 44	14
340188.41	14	1	Salmonella enterica subsp. enterica serovar Cerro strain 45	14
340188.42	14	1	Salmonella enterica subsp. enterica serovar Cerro strain 155	14
340189.10	14	1	Salmonella enterica subsp. enterica serovar Manhattan strain 213	14
340190.10	27	1	Salmonella enterica subsp. enterica serovar Schwarzengrund strain CVM N50434	27
340190.11	27	1	Salmonella enterica subsp. enterica serovar Schwarzengrund strain CVM N51257	27
340190.12	27	1	Salmonella enterica subsp. enterica serovar Schwarzengrund strain CVM N51259	27
340190.13	27	1	Salmonella enterica subsp. enterica serovar Schwarzengrund strain CVM N51267	27
340190.14	27	1	Salmonella enterica subsp. enterica serovar Schwarzengrund strain CVM N51289	27
340190.15	27	1	Salmonella enterica subsp. enterica serovar Schwarzengrund strain CVM N51311	27
340190.16	27	1	Salmonella enterica subsp. enterica serovar Schwarzengrund strain CVM N47712	27
340190.17	27	1	Salmonella enterica subsp. enterica serovar Schwarzengrund strain CVM N41900	27
340190.18	27	1	Salmonella enterica subsp. enterica serovar Schwarzengrund strain CVM N38851	27
340190.19	27	1	Salmonella enterica subsp. enterica serovar Schwarzengrund strain CVM N41734	27
340190.20	27	1	Salmonella enterica subsp. enterica serovar Schwarzengrund strain CVM N38910	27
340190.21	27	1	Salmonella enterica subsp. enterica serovar Schwarzengrund strain CVM N39866	27
340190.3	27	1	Salmonella enterica subsp. enterica serovar Schwarzengrund strain CVM N43459	27
340190.4	27	1	Salmonella enterica subsp. enterica serovar Schwarzengrund strain CVM N43479	27
340190.5	27	1	Salmonella enterica subsp. enterica serovar Schwarzengrund strain CVM N44700	27
340190.6	27	1	Salmonella enterica subsp. enterica serovar Schwarzengrund strain CVM N45932	27
340190.7	27	1	Salmonella enterica subsp. enterica serovar Schwarzengrund strain CVM N45952	27
340190.8	27	1	Salmonella enterica subsp. enterica serovar Schwarzengrund strain CVM N47711	27
340190.9	27	1	Salmonella enterica subsp. enterica serovar Schwarzengrund strain CVM N48682	27
353569.5	14	1	Salmonella enterica subsp. enterica serovar 4,12:i:- strain 241	14
363569.3	27	1	Salmonella enterica subsp. enterica serovar Javiana strain CVM N42337	27
363569.33	14	1	Salmonella enterica subsp. enterica serovar Javiana strain 89	14
363569.34	14	1	Salmonella enterica subsp. enterica serovar Javiana strain 80	14
363569.35	14	1	Salmonella enterica subsp. enterica serovar Javiana strain 41	14
363569.36	14	1	Salmonella enterica subsp. enterica serovar Javiana strain 81	14
363569.37	14	1	Salmonella enterica subsp. enterica serovar Javiana strain 171	14
363569.38	14	1	Salmonella enterica subsp. enterica serovar Javiana strain 7	14
363569.39	14	1	Salmonella enterica subsp. enterica serovar Javiana strain 31	14
363569.40	14	1	Salmonella enterica subsp. enterica serovar Javiana strain 34	14
363569.41	14	1	Salmonella enterica subsp. enterica serovar Javiana strain 33	14
363569.42	14	1	Salmonella enterica subsp. enterica serovar Javiana strain 191	14
363569.43	14	1	Salmonella enterica subsp. enterica serovar Javiana strain 194	14
363569.44	14	1	Salmonella enterica subsp. enterica serovar Javiana strain 210	14
363569.45	14	1	Salmonella enterica subsp. enterica serovar Javiana strain 218	14
363569.46	14	1	Salmonella enterica subsp. enterica serovar Javiana strain 255	14
37734.40	1	1	Enterococcus casseliflavus strain NCTC12362	1
399587.100	17	1	Salmonella enterica subsp. enterica serovar Rissen strain PT_SE0056	17
399587.101	17	1	Salmonella enterica subsp. enterica serovar Rissen strain PT_SE0058	17
399587.102	17	1	Salmonella enterica subsp. enterica serovar Rissen strain PT_SE0057	17
399587.43	17	1	Salmonella enterica subsp. enterica serovar Rissen strain PT_SE0045	17
399587.44	17	1	Salmonella enterica subsp. enterica serovar Rissen strain PT_SE0040	17
399587.45	17	1	Salmonella enterica subsp. enterica serovar Rissen strain PT_SE0011	17
399587.46	17	1	Salmonella enterica subsp. enterica serovar Rissen strain PT_SE0043	17
399587.47	17	1	Salmonella enterica subsp. enterica serovar Rissen strain PT_SE0044	17
399587.48	17	1	Salmonella enterica subsp. enterica serovar Rissen strain PT_SE0027	17
399587.49	17	1	Salmonella enterica subsp. enterica serovar Rissen strain PT_SE0036	17
399587.50	17	1	Salmonella enterica subsp. enterica serovar Rissen strain PT_SE0053	17
